dimensions.GEO,dimensions.SEX,population_annee,dimensions.EP_MEASURE,dimensions.AGE,attributes.OBS_STATUS_FR,population,code_dep_population
2023-DEP-01,_T,2021,POP,_T,D,663202.0,01
2023-DEP-01,_T,2019,POP,_T,D,652432.0,01
2023-DEP-01,_T,1991,POP,_T,D,476982.0,01
2023-DEP-01,_T,2006,POP,_T,D,566740.0,01
2023-DEP-01,_T,2011,POP,_T,D,603827.0,01
2023-DEP-01,_T,1997,POP,_T,D,504201.0,01
2023-DEP-01,_T,2023,POP,_T,PROV,677187.0,01
2023-DEP-01,_T,2000,POP,_T,D,521103.0,01
2023-DEP-01,_T,2003,POP,_T,D,543136.0,01
2023-DEP-01,_T,2016,POP,_T,D,638425.0,01
2023-DEP-01,_T,1994,POP,_T,D,491135.0,01
2023-DEP-01,_T,2012,POP,_T,D,612191.0,01
2023-DEP-01,_T,1999,POP,_T,D,514331.0,01
2023-DEP-01,_T,2018,POP,_T,D,647634.0,01
2023-DEP-01,_T,2014,POP,_T,D,626127.0,01
2023-DEP-01,_T,2001,POP,_T,D,528195.0,01
2023-DEP-01,_T,2009,POP,_T,D,588853.0,01
2023-DEP-01,_T,1992,POP,_T,D,482557.0,01
2023-DEP-01,_T,2024,POP,_T,PROV,683034.0,01
2023-DEP-01,_T,2015,POP,_T,D,631877.0,01
2023-DEP-01,_T,1996,POP,_T,D,499310.0,01
2023-DEP-01,_T,2004,POP,_T,D,550939.0,01
2023-DEP-01,_T,2020,POP,_T,D,657856.0,01
2023-DEP-01,_T,2008,POP,_T,D,581355.0,01
2023-DEP-01,_T,2010,POP,_T,D,597341.0,01
2023-DEP-01,_T,2013,POP,_T,D,619497.0,01
2023-DEP-01,_T,1990,POP,_T,D,470651.0,01
2023-DEP-01,_T,2007,POP,_T,D,574377.0,01
2023-DEP-01,_T,2025,POP,_T,PROV,688626.0,01
2023-DEP-01,_T,2017,POP,_T,D,643350.0,01
2023-DEP-01,_T,1998,POP,_T,D,509520.0,01
2023-DEP-01,_T,2002,POP,_T,D,535616.0,01
2023-DEP-01,_T,1993,POP,_T,D,488244.0,01
2023-DEP-01,_T,2005,POP,_T,D,558968.0,01
2023-DEP-01,_T,1995,POP,_T,D,495127.0,01
2023-DEP-01,_T,2022,POP,_T,D,671289.0,01
2023-DEP-02,_T,1991,POP,_T,D,537263.0,02
2023-DEP-02,_T,1990,POP,_T,D,536896.0,02
2023-DEP-02,_T,2013,POP,_T,D,540067.0,02
2023-DEP-02,_T,2021,POP,_T,D,527468.0,02
2023-DEP-02,_T,2018,POP,_T,D,533316.0,02
2023-DEP-02,_T,1999,POP,_T,D,536181.0,02
2023-DEP-02,_T,1996,POP,_T,D,538017.0,02
2023-DEP-02,_T,2022,POP,_T,D,525558.0,02
2023-DEP-02,_T,2010,POP,_T,D,540508.0,02
2023-DEP-02,_T,1995,POP,_T,D,538324.0,02
2023-DEP-02,_T,2005,POP,_T,D,536798.0,02
2023-DEP-02,_T,2008,POP,_T,D,538790.0,02
2023-DEP-02,_T,2002,POP,_T,D,536784.0,02
2023-DEP-02,_T,1992,POP,_T,D,537755.0,02
2023-DEP-02,_T,2012,POP,_T,D,540888.0,02
2023-DEP-02,_T,2006,POP,_T,D,537061.0,02
2023-DEP-02,_T,2023,POP,_T,PROV,523228.0,02
2023-DEP-02,_T,1998,POP,_T,D,536629.0,02
2023-DEP-02,_T,2009,POP,_T,D,539870.0,02
2023-DEP-02,_T,2001,POP,_T,D,536626.0,02
2023-DEP-02,_T,1993,POP,_T,D,538219.0,02
2023-DEP-02,_T,2025,POP,_T,PROV,518817.0,02
2023-DEP-02,_T,2019,POP,_T,D,531345.0,02
2023-DEP-02,_T,2003,POP,_T,D,536651.0,02
2023-DEP-02,_T,2004,POP,_T,D,536464.0,02
2023-DEP-02,_T,2015,POP,_T,D,538659.0,02
2023-DEP-02,_T,1997,POP,_T,D,537751.0,02
2023-DEP-02,_T,2007,POP,_T,D,537820.0,02
2023-DEP-02,_T,2017,POP,_T,D,534490.0,02
2023-DEP-02,_T,2016,POP,_T,D,536136.0,02
2023-DEP-02,_T,2014,POP,_T,D,539783.0,02
2023-DEP-02,_T,2011,POP,_T,D,541302.0,02
2023-DEP-02,_T,2024,POP,_T,PROV,521152.0,02
2023-DEP-02,_T,2020,POP,_T,D,529374.0,02
2023-DEP-02,_T,1994,POP,_T,D,537926.0,02
2023-DEP-02,_T,2000,POP,_T,D,536260.0,02
2023-DEP-03,_T,1999,POP,_T,D,345072.0,03
2023-DEP-03,_T,2011,POP,_T,D,342729.0,03
2023-DEP-03,_T,1995,POP,_T,D,351058.0,03
2023-DEP-03,_T,2013,POP,_T,D,343431.0,03
2023-DEP-03,_T,2017,POP,_T,D,337988.0,03
2023-DEP-03,_T,1997,POP,_T,D,348200.0,03
2023-DEP-03,_T,1991,POP,_T,D,356432.0,03
2023-DEP-03,_T,2024,POP,_T,PROV,333234.0,03
2023-DEP-03,_T,2012,POP,_T,D,342911.0,03
2023-DEP-03,_T,2021,POP,_T,D,334872.0,03
2023-DEP-03,_T,1994,POP,_T,D,352441.0,03
2023-DEP-03,_T,2009,POP,_T,D,343046.0,03
2023-DEP-03,_T,1996,POP,_T,D,349376.0,03
2023-DEP-03,_T,2022,POP,_T,D,334715.0,03
2023-DEP-03,_T,2000,POP,_T,D,344710.0,03
2023-DEP-03,_T,2004,POP,_T,D,343547.0,03
2023-DEP-03,_T,2003,POP,_T,D,344005.0,03
2023-DEP-03,_T,2015,POP,_T,D,341613.0,03
2023-DEP-03,_T,2005,POP,_T,D,343558.0,03
2023-DEP-03,_T,2019,POP,_T,D,335975.0,03
2023-DEP-03,_T,2016,POP,_T,D,339384.0,03
2023-DEP-03,_T,2018,POP,_T,D,337171.0,03
2023-DEP-03,_T,1990,POP,_T,D,357952.0,03
2023-DEP-03,_T,2008,POP,_T,D,342807.0,03
2023-DEP-03,_T,1998,POP,_T,D,346640.0,03
2023-DEP-03,_T,2007,POP,_T,D,343114.0,03
2023-DEP-03,_T,1993,POP,_T,D,353824.0,03
2023-DEP-03,_T,1992,POP,_T,D,355195.0,03
2023-DEP-03,_T,2020,POP,_T,D,335628.0,03
2023-DEP-03,_T,2001,POP,_T,D,344551.0,03
2023-DEP-03,_T,2002,POP,_T,D,344355.0,03
2023-DEP-03,_T,2014,POP,_T,D,343062.0,03
2023-DEP-03,_T,2010,POP,_T,D,342908.0,03
2023-DEP-03,_T,2023,POP,_T,PROV,333922.0,03
2023-DEP-03,_T,2025,POP,_T,PROV,332599.0,03
2023-DEP-03,_T,2006,POP,_T,D,343309.0,03
2023-DEP-04,_T,2013,POP,_T,D,161916.0,04
2023-DEP-04,_T,2011,POP,_T,D,160959.0,04
2023-DEP-04,_T,1994,POP,_T,D,135216.0,04
2023-DEP-04,_T,2015,POP,_T,D,161799.0,04
2023-DEP-04,_T,1995,POP,_T,D,136392.0,04
2023-DEP-04,_T,2016,POP,_T,D,162565.0,04
2023-DEP-04,_T,1993,POP,_T,D,134040.0,04
2023-DEP-04,_T,1998,POP,_T,D,139454.0,04
2023-DEP-04,_T,1996,POP,_T,D,137453.0,04
2023-DEP-04,_T,1999,POP,_T,D,139515.0,04
2023-DEP-04,_T,2001,POP,_T,D,143574.0,04
2023-DEP-04,_T,2020,POP,_T,D,165451.0,04
2023-DEP-04,_T,2017,POP,_T,D,163915.0,04
2023-DEP-04,_T,2010,POP,_T,D,160149.0,04
2023-DEP-04,_T,2012,POP,_T,D,161241.0,04
2023-DEP-04,_T,2002,POP,_T,D,145750.0,04
2023-DEP-04,_T,2019,POP,_T,D,164308.0,04
2023-DEP-04,_T,2003,POP,_T,D,147970.0,04
2023-DEP-04,_T,1997,POP,_T,D,138373.0,04
2023-DEP-04,_T,2007,POP,_T,D,156067.0,04
2023-DEP-04,_T,2024,POP,_T,PROV,168908.0,04
2023-DEP-04,_T,2014,POP,_T,D,161588.0,04
2023-DEP-04,_T,2009,POP,_T,D,159450.0,04
2023-DEP-04,_T,2005,POP,_T,D,152376.0,04
2023-DEP-04,_T,2018,POP,_T,D,164068.0,04
2023-DEP-04,_T,2022,POP,_T,D,167179.0,04
2023-DEP-04,_T,2025,POP,_T,PROV,169806.0,04
2023-DEP-04,_T,2023,POP,_T,PROV,168005.0,04
2023-DEP-04,_T,1991,POP,_T,D,131857.0,04
2023-DEP-04,_T,2021,POP,_T,D,166077.0,04
2023-DEP-04,_T,2004,POP,_T,D,150051.0,04
2023-DEP-04,_T,2008,POP,_T,D,157965.0,04
2023-DEP-04,_T,1990,POP,_T,D,130911.0,04
2023-DEP-04,_T,2006,POP,_T,D,154501.0,04
2023-DEP-04,_T,2000,POP,_T,D,141454.0,04
2023-DEP-04,_T,1992,POP,_T,D,132739.0,04
2023-DEP-05,_T,2006,POP,_T,D,130752.0,05
2023-DEP-05,_T,1992,POP,_T,D,114917.0,05
2023-DEP-05,_T,2005,POP,_T,D,129453.0,05
2023-DEP-05,_T,2001,POP,_T,D,123873.0,05
2023-DEP-05,_T,2025,POP,_T,PROV,142006.0,05
2023-DEP-05,_T,2019,POP,_T,D,141220.0,05
2023-DEP-05,_T,2023,POP,_T,PROV,141826.0,05
2023-DEP-05,_T,1991,POP,_T,D,114193.0,05
2023-DEP-05,_T,2010,POP,_T,D,136971.0,05
2023-DEP-05,_T,1990,POP,_T,D,113265.0,05
2023-DEP-05,_T,2014,POP,_T,D,139883.0,05
2023-DEP-05,_T,2003,POP,_T,D,126721.0,05
2023-DEP-05,_T,2017,POP,_T,D,141284.0,05
2023-DEP-05,_T,1999,POP,_T,D,121338.0,05
2023-DEP-05,_T,1996,POP,_T,D,118526.0,05
2023-DEP-05,_T,2013,POP,_T,D,139279.0,05
2023-DEP-05,_T,1994,POP,_T,D,116689.0,05
2023-DEP-05,_T,2020,POP,_T,D,140605.0,05
2023-DEP-05,_T,2022,POP,_T,D,141677.0,05
2023-DEP-05,_T,2008,POP,_T,D,134205.0,05
2023-DEP-05,_T,1998,POP,_T,D,120972.0,05
2023-DEP-05,_T,2016,POP,_T,D,141107.0,05
2023-DEP-05,_T,2000,POP,_T,D,122542.0,05
2023-DEP-05,_T,2012,POP,_T,D,139554.0,05
2023-DEP-05,_T,1997,POP,_T,D,119433.0,05
2023-DEP-05,_T,2011,POP,_T,D,138605.0,05
2023-DEP-05,_T,1993,POP,_T,D,115376.0,05
2023-DEP-05,_T,2015,POP,_T,D,140916.0,05
2023-DEP-05,_T,1995,POP,_T,D,117530.0,05
2023-DEP-05,_T,2018,POP,_T,D,140698.0,05
2023-DEP-05,_T,2002,POP,_T,D,125287.0,05
2023-DEP-05,_T,2009,POP,_T,D,135836.0,05
2023-DEP-05,_T,2021,POP,_T,D,140976.0,05
2023-DEP-05,_T,2004,POP,_T,D,128067.0,05
2023-DEP-05,_T,2007,POP,_T,D,132482.0,05
2023-DEP-05,_T,2024,POP,_T,PROV,141906.0,05
2023-DEP-06,_T,2005,POP,_T,D,1063500.0,06
2023-DEP-06,_T,2015,POP,_T,D,1082440.0,06
2023-DEP-06,_T,2007,POP,_T,D,1082465.0,06
2023-DEP-06,_T,2024,POP,_T,PROV,1124992.0,06
2023-DEP-06,_T,1998,POP,_T,D,1006282.0,06
2023-DEP-06,_T,2016,POP,_T,D,1083704.0,06
2023-DEP-06,_T,2006,POP,_T,D,1073184.0,06
2023-DEP-06,_T,1994,POP,_T,D,998779.0,06
2023-DEP-06,_T,1992,POP,_T,D,989251.0,06
2023-DEP-06,_T,2025,POP,_T,PROV,1129950.0,06
2023-DEP-06,_T,2000,POP,_T,D,1017956.0,06
2023-DEP-06,_T,2008,POP,_T,D,1084428.0,06
2023-DEP-06,_T,2001,POP,_T,D,1026455.0,06
2023-DEP-06,_T,2018,POP,_T,D,1086219.0,06
2023-DEP-06,_T,2023,POP,_T,PROV,1119807.0,06
2023-DEP-06,_T,2012,POP,_T,D,1082014.0,06
2023-DEP-06,_T,2011,POP,_T,D,1081244.0,06
2023-DEP-06,_T,1996,POP,_T,D,1000154.0,06
2023-DEP-06,_T,2019,POP,_T,D,1094283.0,06
2023-DEP-06,_T,2013,POP,_T,D,1080771.0,06
2023-DEP-06,_T,2021,POP,_T,D,1103941.0,06
2023-DEP-06,_T,2022,POP,_T,D,1114579.0,06
2023-DEP-06,_T,1999,POP,_T,D,1010644.0,06
2023-DEP-06,_T,1993,POP,_T,D,993695.0,06
2023-DEP-06,_T,2017,POP,_T,D,1083310.0,06
2023-DEP-06,_T,2004,POP,_T,D,1053182.0,06
2023-DEP-06,_T,1991,POP,_T,D,981331.0,06
2023-DEP-06,_T,2002,POP,_T,D,1035271.0,06
2023-DEP-06,_T,2010,POP,_T,D,1078729.0,06
2023-DEP-06,_T,1995,POP,_T,D,998702.0,06
2023-DEP-06,_T,2003,POP,_T,D,1044429.0,06
2023-DEP-06,_T,2009,POP,_T,D,1079100.0,06
2023-DEP-06,_T,2020,POP,_T,D,1097410.0,06
2023-DEP-06,_T,1990,POP,_T,D,972380.0,06
2023-DEP-06,_T,1997,POP,_T,D,1002360.0,06
2023-DEP-06,_T,2014,POP,_T,D,1083312.0,06
2023-DEP-07,_T,2005,POP,_T,D,303117.0,07
2023-DEP-07,_T,1994,POP,_T,D,280897.0,07
2023-DEP-07,_T,2017,POP,_T,D,325712.0,07
2023-DEP-07,_T,1991,POP,_T,D,278688.0,07
2023-DEP-07,_T,2007,POP,_T,D,309456.0,07
2023-DEP-07,_T,2001,POP,_T,D,291079.0,07
2023-DEP-07,_T,2016,POP,_T,D,325157.0,07
2023-DEP-07,_T,1995,POP,_T,D,281487.0,07
2023-DEP-07,_T,1993,POP,_T,D,280263.0,07
2023-DEP-07,_T,2024,POP,_T,PROV,335833.0,07
2023-DEP-07,_T,2015,POP,_T,D,324209.0,07
2023-DEP-07,_T,2022,POP,_T,D,333229.0,07
2023-DEP-07,_T,2010,POP,_T,D,315090.0,07
2023-DEP-07,_T,2025,POP,_T,PROV,336947.0,07
2023-DEP-07,_T,1992,POP,_T,D,279438.0,07
2023-DEP-07,_T,2018,POP,_T,D,326606.0,07
2023-DEP-07,_T,2014,POP,_T,D,322381.0,07
2023-DEP-07,_T,2004,POP,_T,D,300021.0,07
2023-DEP-07,_T,2012,POP,_T,D,318407.0,07
2023-DEP-07,_T,2006,POP,_T,D,306238.0,07
2023-DEP-07,_T,2013,POP,_T,D,320379.0,07
2023-DEP-07,_T,1999,POP,_T,D,285889.0,07
2023-DEP-07,_T,2008,POP,_T,D,311452.0,07
2023-DEP-07,_T,1997,POP,_T,D,283811.0,07
2023-DEP-07,_T,1996,POP,_T,D,282838.0,07
2023-DEP-07,_T,2000,POP,_T,D,288386.0,07
2023-DEP-07,_T,2021,POP,_T,D,331415.0,07
2023-DEP-07,_T,2011,POP,_T,D,317277.0,07
2023-DEP-07,_T,2002,POP,_T,D,293922.0,07
2023-DEP-07,_T,2009,POP,_T,D,313578.0,07
2023-DEP-07,_T,2003,POP,_T,D,296960.0,07
2023-DEP-07,_T,2019,POP,_T,D,328278.0,07
2023-DEP-07,_T,1990,POP,_T,D,277651.0,07
2023-DEP-07,_T,2020,POP,_T,D,329325.0,07
2023-DEP-07,_T,2023,POP,_T,PROV,334451.0,07
2023-DEP-07,_T,1998,POP,_T,D,285181.0,07
2023-DEP-08,_T,2024,POP,_T,PROV,264556.0,08
2023-DEP-08,_T,2007,POP,_T,D,284749.0,08
2023-DEP-08,_T,2012,POP,_T,D,282778.0,08
2023-DEP-08,_T,2021,POP,_T,D,268859.0,08
2023-DEP-08,_T,1991,POP,_T,D,295676.0,08
2023-DEP-08,_T,2003,POP,_T,D,287820.0,08
2023-DEP-08,_T,1997,POP,_T,D,292175.0,08
2023-DEP-08,_T,2009,POP,_T,D,283296.0,08
2023-DEP-08,_T,2013,POP,_T,D,280907.0,08
2023-DEP-08,_T,2019,POP,_T,D,270582.0,08
2023-DEP-08,_T,1993,POP,_T,D,294604.0,08
2023-DEP-08,_T,2025,POP,_T,PROV,263194.0,08
2023-DEP-08,_T,2004,POP,_T,D,287136.0,08
2023-DEP-08,_T,1999,POP,_T,D,290452.0,08
2023-DEP-08,_T,2002,POP,_T,D,288520.0,08
2023-DEP-08,_T,2000,POP,_T,D,289609.0,08
2023-DEP-08,_T,1992,POP,_T,D,294625.0,08
2023-DEP-08,_T,2017,POP,_T,D,273579.0,08
2023-DEP-08,_T,2001,POP,_T,D,289041.0,08
2023-DEP-08,_T,1995,POP,_T,D,293368.0,08
2023-DEP-08,_T,2015,POP,_T,D,277752.0,08
2023-DEP-08,_T,2014,POP,_T,D,279715.0,08
2023-DEP-08,_T,2022,POP,_T,D,267204.0,08
2023-DEP-08,_T,2010,POP,_T,D,283250.0,08
2023-DEP-08,_T,2005,POP,_T,D,286425.0,08
2023-DEP-08,_T,2018,POP,_T,D,271845.0,08
2023-DEP-08,_T,1990,POP,_T,D,296150.0,08
2023-DEP-08,_T,2020,POP,_T,D,269701.0,08
2023-DEP-08,_T,1996,POP,_T,D,292822.0,08
2023-DEP-08,_T,1994,POP,_T,D,294260.0,08
2023-DEP-08,_T,1998,POP,_T,D,291329.0,08
2023-DEP-08,_T,2016,POP,_T,D,275371.0,08
2023-DEP-08,_T,2008,POP,_T,D,284197.0,08
2023-DEP-08,_T,2011,POP,_T,D,283110.0,08
2023-DEP-08,_T,2023,POP,_T,PROV,265865.0,08
2023-DEP-08,_T,2006,POP,_T,D,285653.0,08
2023-DEP-09,_T,2020,POP,_T,D,153954.0,09
2023-DEP-09,_T,2009,POP,_T,D,151117.0,09
2023-DEP-09,_T,2000,POP,_T,D,138199.0,09
2023-DEP-09,_T,2023,POP,_T,PROV,155760.0,09
2023-DEP-09,_T,2025,POP,_T,PROV,156787.0,09
2023-DEP-09,_T,1992,POP,_T,D,136870.0,09
2023-DEP-09,_T,2007,POP,_T,D,148568.0,09
2023-DEP-09,_T,2004,POP,_T,D,143371.0,09
2023-DEP-09,_T,1997,POP,_T,D,136544.0,09
2023-DEP-09,_T,2018,POP,_T,D,153066.0,09
2023-DEP-09,_T,1993,POP,_T,D,136632.0,09
2023-DEP-09,_T,2015,POP,_T,D,152499.0,09
2023-DEP-09,_T,2011,POP,_T,D,152286.0,09
2023-DEP-09,_T,2012,POP,_T,D,152366.0,09
2023-DEP-09,_T,2024,POP,_T,PROV,156304.0,09
2023-DEP-09,_T,2001,POP,_T,D,139388.0,09
2023-DEP-09,_T,1995,POP,_T,D,136496.0,09
2023-DEP-09,_T,2022,POP,_T,D,155339.0,09
2023-DEP-09,_T,2008,POP,_T,D,150201.0,09
2023-DEP-09,_T,1998,POP,_T,D,136732.0,09
2023-DEP-09,_T,2014,POP,_T,D,152574.0,09
2023-DEP-09,_T,2019,POP,_T,D,153287.0,09
2023-DEP-09,_T,1994,POP,_T,D,136613.0,09
2023-DEP-09,_T,2002,POP,_T,D,140681.0,09
2023-DEP-09,_T,2016,POP,_T,D,153067.0,09
2023-DEP-09,_T,2005,POP,_T,D,144888.0,09
2023-DEP-09,_T,2003,POP,_T,D,142043.0,09
2023-DEP-09,_T,2021,POP,_T,D,154596.0,09
2023-DEP-09,_T,1991,POP,_T,D,136772.0,09
2023-DEP-09,_T,1999,POP,_T,D,137201.0,09
2023-DEP-09,_T,2013,POP,_T,D,152684.0,09
2023-DEP-09,_T,1996,POP,_T,D,136219.0,09
2023-DEP-09,_T,2006,POP,_T,D,146289.0,09
2023-DEP-09,_T,2010,POP,_T,D,152038.0,09
2023-DEP-09,_T,1990,POP,_T,D,136681.0,09
2023-DEP-09,_T,2017,POP,_T,D,153153.0,09
2023-DEP-10,_T,2015,POP,_T,D,309056.0,10
2023-DEP-10,_T,1992,POP,_T,D,290731.0,10
2023-DEP-10,_T,2004,POP,_T,D,297154.0,10
2023-DEP-10,_T,2010,POP,_T,D,303327.0,10
2023-DEP-10,_T,2016,POP,_T,D,308910.0,10
2023-DEP-10,_T,1995,POP,_T,D,292575.0,10
2023-DEP-10,_T,2014,POP,_T,D,308094.0,10
2023-DEP-10,_T,2017,POP,_T,D,310020.0,10
2023-DEP-10,_T,2005,POP,_T,D,298483.0,10
2023-DEP-10,_T,1996,POP,_T,D,292381.0,10
2023-DEP-10,_T,2007,POP,_T,D,300840.0,10
2023-DEP-10,_T,2018,POP,_T,D,310020.0,10
2023-DEP-10,_T,2013,POP,_T,D,306581.0,10
2023-DEP-10,_T,2012,POP,_T,D,305606.0,10
2023-DEP-10,_T,2002,POP,_T,D,295419.0,10
2023-DEP-10,_T,2006,POP,_T,D,299704.0,10
2023-DEP-10,_T,2024,POP,_T,PROV,311187.0,10
2023-DEP-10,_T,1991,POP,_T,D,290118.0,10
2023-DEP-10,_T,1998,POP,_T,D,292676.0,10
2023-DEP-10,_T,2022,POP,_T,D,311076.0,10
2023-DEP-10,_T,1993,POP,_T,D,291359.0,10
2023-DEP-10,_T,1994,POP,_T,D,291968.0,10
2023-DEP-10,_T,1990,POP,_T,D,289138.0,10
2023-DEP-10,_T,1999,POP,_T,D,292317.0,10
2023-DEP-10,_T,2021,POP,_T,D,311329.0,10
2023-DEP-10,_T,2000,POP,_T,D,293185.0,10
2023-DEP-10,_T,2023,POP,_T,PROV,311170.0,10
2023-DEP-10,_T,2003,POP,_T,D,296294.0,10
2023-DEP-10,_T,1997,POP,_T,D,292712.0,10
2023-DEP-10,_T,2009,POP,_T,D,303298.0,10
2023-DEP-10,_T,2019,POP,_T,D,310242.0,10
2023-DEP-10,_T,2008,POP,_T,D,301327.0,10
2023-DEP-10,_T,2025,POP,_T,PROV,310930.0,10
2023-DEP-10,_T,2001,POP,_T,D,294310.0,10
2023-DEP-10,_T,2020,POP,_T,D,311435.0,10
2023-DEP-10,_T,2011,POP,_T,D,303997.0,10
2023-DEP-11,_T,2001,POP,_T,D,317549.0,11
2023-DEP-11,_T,1997,POP,_T,D,305604.0,11
2023-DEP-11,_T,2018,POP,_T,D,372806.0,11
2023-DEP-11,_T,2020,POP,_T,D,375217.0,11
2023-DEP-11,_T,2008,POP,_T,D,349237.0,11
2023-DEP-11,_T,2022,POP,_T,D,377773.0,11
2023-DEP-11,_T,2003,POP,_T,D,326491.0,11
2023-DEP-11,_T,2006,POP,_T,D,341022.0,11
2023-DEP-11,_T,1995,POP,_T,D,303404.0,11
2023-DEP-11,_T,2016,POP,_T,D,368025.0,11
2023-DEP-11,_T,1993,POP,_T,D,301693.0,11
2023-DEP-11,_T,2014,POP,_T,D,365478.0,11
2023-DEP-11,_T,2017,POP,_T,D,370260.0,11
2023-DEP-11,_T,2005,POP,_T,D,336237.0,11
2023-DEP-11,_T,2007,POP,_T,D,345779.0,11
2023-DEP-11,_T,2021,POP,_T,D,376028.0,11
2023-DEP-11,_T,2013,POP,_T,D,364877.0,11
2023-DEP-11,_T,2019,POP,_T,D,374070.0,11
2023-DEP-11,_T,2011,POP,_T,D,359967.0,11
2023-DEP-11,_T,1992,POP,_T,D,301045.0,11
2023-DEP-11,_T,1991,POP,_T,D,300615.0,11
2023-DEP-11,_T,2025,POP,_T,PROV,379729.0,11
2023-DEP-11,_T,1996,POP,_T,D,304530.0,11
2023-DEP-11,_T,2015,POP,_T,D,366957.0,11
2023-DEP-11,_T,1990,POP,_T,D,298917.0,11
2023-DEP-11,_T,1994,POP,_T,D,302569.0,11
2023-DEP-11,_T,2023,POP,_T,PROV,378427.0,11
2023-DEP-11,_T,1999,POP,_T,D,309463.0,11
2023-DEP-11,_T,2002,POP,_T,D,321972.0,11
2023-DEP-11,_T,2009,POP,_T,D,353980.0,11
2023-DEP-11,_T,2010,POP,_T,D,356467.0,11
2023-DEP-11,_T,2024,POP,_T,PROV,379190.0,11
2023-DEP-11,_T,2004,POP,_T,D,331267.0,11
2023-DEP-11,_T,1998,POP,_T,D,308125.0,11
2023-DEP-11,_T,2012,POP,_T,D,362339.0,11
2023-DEP-11,_T,2000,POP,_T,D,313341.0,11
2023-DEP-12,_T,1994,POP,_T,D,267025.0,12
2023-DEP-12,_T,2018,POP,_T,D,279274.0,12
2023-DEP-12,_T,2010,POP,_T,D,276805.0,12
2023-DEP-12,_T,2008,POP,_T,D,275889.0,12
2023-DEP-12,_T,1990,POP,_T,D,270408.0,12
2023-DEP-12,_T,1995,POP,_T,D,266473.0,12
2023-DEP-12,_T,2000,POP,_T,D,265065.0,12
2023-DEP-12,_T,1999,POP,_T,D,264048.0,12
2023-DEP-12,_T,2005,POP,_T,D,271979.0,12
2023-DEP-12,_T,2013,POP,_T,D,277740.0,12
2023-DEP-12,_T,1991,POP,_T,D,269114.0,12
2023-DEP-12,_T,1998,POP,_T,D,264419.0,12
2023-DEP-12,_T,2024,POP,_T,PROV,278821.0,12
2023-DEP-12,_T,2012,POP,_T,D,276229.0,12
2023-DEP-12,_T,1992,POP,_T,D,268535.0,12
2023-DEP-12,_T,2022,POP,_T,D,279736.0,12
2023-DEP-12,_T,1993,POP,_T,D,267728.0,12
2023-DEP-12,_T,2006,POP,_T,D,273377.0,12
2023-DEP-12,_T,2023,POP,_T,PROV,279241.0,12
2023-DEP-12,_T,2002,POP,_T,D,267766.0,12
2023-DEP-12,_T,2001,POP,_T,D,266369.0,12
2023-DEP-12,_T,2019,POP,_T,D,279595.0,12
2023-DEP-12,_T,1997,POP,_T,D,265027.0,12
2023-DEP-12,_T,2025,POP,_T,PROV,278355.0,12
2023-DEP-12,_T,2020,POP,_T,D,279554.0,12
2023-DEP-12,_T,2016,POP,_T,D,278697.0,12
2023-DEP-12,_T,2011,POP,_T,D,275813.0,12
2023-DEP-12,_T,2014,POP,_T,D,278644.0,12
2023-DEP-12,_T,2021,POP,_T,D,279649.0,12
2023-DEP-12,_T,2015,POP,_T,D,279169.0,12
2023-DEP-12,_T,2004,POP,_T,D,270275.0,12
2023-DEP-12,_T,2003,POP,_T,D,269114.0,12
2023-DEP-12,_T,2007,POP,_T,D,274425.0,12
2023-DEP-12,_T,2009,POP,_T,D,277048.0,12
2023-DEP-12,_T,2017,POP,_T,D,279206.0,12
2023-DEP-12,_T,1996,POP,_T,D,265492.0,12
2023-DEP-13,_T,2010,POP,_T,D,1972018.0,13
2023-DEP-13,_T,2023,POP,_T,PROV,2076707.0,13
2023-DEP-13,_T,1993,POP,_T,D,1788025.0,13
2023-DEP-13,_T,2013,POP,_T,D,1993177.0,13
2023-DEP-13,_T,2012,POP,_T,D,1984784.0,13
2023-DEP-13,_T,2003,POP,_T,D,1891344.0,13
2023-DEP-13,_T,1999,POP,_T,D,1833982.0,13
2023-DEP-13,_T,2020,POP,_T,D,2048070.0,13
2023-DEP-13,_T,2004,POP,_T,D,1905689.0,13
2023-DEP-13,_T,2024,POP,_T,PROV,2083682.0,13
2023-DEP-13,_T,1994,POP,_T,D,1794222.0,13
2023-DEP-13,_T,2022,POP,_T,D,2069811.0,13
2023-DEP-13,_T,1995,POP,_T,D,1802202.0,13
2023-DEP-13,_T,1992,POP,_T,D,1777351.0,13
2023-DEP-13,_T,2018,POP,_T,D,2034357.0,13
2023-DEP-13,_T,1997,POP,_T,D,1815271.0,13
2023-DEP-13,_T,1990,POP,_T,D,1758064.0,13
2023-DEP-13,_T,2025,POP,_T,PROV,2090225.0,13
2023-DEP-13,_T,2016,POP,_T,D,2019717.0,13
2023-DEP-13,_T,2014,POP,_T,D,2006069.0,13
2023-DEP-13,_T,2001,POP,_T,D,1860948.0,13
2023-DEP-13,_T,2002,POP,_T,D,1876310.0,13
2023-DEP-13,_T,2000,POP,_T,D,1846878.0,13
2023-DEP-13,_T,2007,POP,_T,D,1958926.0,13
2023-DEP-13,_T,2009,POP,_T,D,1967299.0,13
2023-DEP-13,_T,2019,POP,_T,D,2043110.0,13
2023-DEP-13,_T,2005,POP,_T,D,1921821.0,13
