REF_AREA,TIME_PERIOD,OBS_VALUE,Code,Trimestre
D30,2010-Q4,11.7,30,T4_2010
D30,2010-Q3,11.7,30,T3_2010
D30,2010-Q2,11.8,30,T2_2010
D30,2010-Q1,12.0,30,T1_2010
D30,2009-Q4,12.4,30,T4_2009
D30,2009-Q3,11.9,30,T3_2009
D30,2009-Q2,11.8,30,T2_2009
D30,2009-Q1,11.2,30,T1_2009
D30,2008-Q4,10.5,30,T4_2008
D30,2008-Q3,10.2,30,T3_2008
D30,2008-Q2,10.1,30,T2_2008
D30,2008-Q1,9.8,30,T1_2008
D30,2007-Q4,10.3,30,T4_2007
D30,2007-Q3,10.8,30,T3_2007
D30,2007-Q2,11.2,30,T2_2007
D30,2007-Q1,11.6,30,T1_2007
D30,2006-Q4,11.4,30,T4_2006
D30,2006-Q3,12.3,30,T3_2006
D30,2006-Q2,12.1,30,T2_2006
D30,2006-Q1,12.3,30,T1_2006
D30,2005-Q4,12.1,30,T4_2005
D30,2005-Q3,11.9,30,T3_2005
D30,2005-Q2,11.6,30,T2_2005
D30,2005-Q1,11.5,30,T1_2005
D30,2004-Q4,11.8,30,T4_2004
D30,2004-Q3,11.9,30,T3_2004
D30,2004-Q2,11.7,30,T2_2004
D30,2004-Q1,12.0,30,T1_2004
D30,2003-Q4,12.0,30,T4_2003
D30,2003-Q3,11.6,30,T3_2003
D30,2003-Q2,11.8,30,T2_2003
D30,2003-Q1,11.9,30,T1_2003
D30,2002-Q4,11.7,30,T4_2002
D30,2002-Q3,11.6,30,T3_2002
D30,2002-Q2,11.6,30,T2_2002
D30,2002-Q1,11.7,30,T1_2002
D30,2001-Q4,11.8,30,T4_2001
D30,2001-Q3,11.9,30,T3_2001
D30,2001-Q2,12.0,30,T2_2001
D30,2001-Q1,12.2,30,T1_2001
D30,2000-Q4,12.5,30,T4_2000
D30,2000-Q3,13.1,30,T3_2000
D30,2000-Q2,13.6,30,T2_2000
D30,2000-Q1,14.2,30,T1_2000
D30,1999-Q4,14.6,30,T4_1999
D30,1999-Q3,14.9,30,T3_1999
D30,1999-Q2,15.0,30,T2_1999
D30,1999-Q1,15.1,30,T1_1999
D30,1998-Q4,15.0,30,T4_1998
D30,1998-Q3,14.9,30,T3_1998
D30,1998-Q2,14.9,30,T2_1998
D30,1998-Q1,14.8,30,T1_1998
D30,1997-Q4,14.9,30,T4_1997
D30,1997-Q3,14.9,30,T3_1997
D30,1997-Q2,14.9,30,T2_1997
D30,1997-Q1,14.8,30,T1_1997
D30,1996-Q4,14.7,30,T4_1996
D30,1996-Q3,14.6,30,T3_1996
D30,1996-Q2,14.5,30,T2_1996
D30,1996-Q1,14.2,30,T1_1996
D30,1995-Q4,13.8,30,T4_1995
D30,1995-Q3,13.7,30,T3_1995
D30,1995-Q2,13.7,30,T2_1995
D30,1995-Q1,13.8,30,T1_1995
D30,1994-Q4,14.1,30,T4_1994
D30,1994-Q3,14.2,30,T3_1994
D30,1994-Q2,14.3,30,T2_1994
D30,1994-Q1,14.1,30,T1_1994
D30,1993-Q4,13.9,30,T4_1993
D30,1993-Q3,13.6,30,T3_1993
D30,1993-Q2,13.4,30,T2_1993
D30,1993-Q1,13.3,30,T1_1993
D30,1992-Q4,13.1,30,T4_1992
D30,1992-Q3,12.9,30,T3_1992
D30,1992-Q2,12.7,30,T2_1992
D30,1992-Q1,12.4,30,T1_1992
D30,1991-Q4,12.1,30,T4_1991
D30,1991-Q3,11.9,30,T3_1991
D30,1991-Q2,11.5,30,T2_1991
D30,1991-Q1,11.3,30,T1_1991
D30,1990-Q4,11.3,30,T4_1990
D30,1990-Q3,11.1,30,T3_1990
D30,1990-Q2,11.2,30,T2_1990
D30,1990-Q1,11.0,30,T1_1990
D30,1989-Q4,10.6,30,T4_1989
D30,1989-Q3,10.7,30,T3_1989
D30,1989-Q2,10.9,30,T2_1989
D30,1989-Q1,11.0,30,T1_1989
D30,1988-Q4,11.4,30,T4_1988
D30,1988-Q3,11.6,30,T3_1988
D30,1988-Q2,11.5,30,T2_1988
D30,1988-Q1,11.7,30,T1_1988
D30,1987-Q4,11.7,30,T4_1987
D30,1987-Q3,11.7,30,T3_1987
D30,1987-Q2,11.9,30,T2_1987
D30,1987-Q1,11.9,30,T1_1987
D30,1986-Q4,11.7,30,T4_1986
D30,1986-Q3,11.6,30,T3_1986
D30,1986-Q2,11.4,30,T2_1986
D30,1986-Q1,11.2,30,T1_1986
D30,1985-Q4,11.4,30,T4_1985
D30,1985-Q3,11.6,30,T3_1985
D30,1985-Q2,11.7,30,T2_1985
D30,1985-Q1,11.7,30,T1_1985
D30,1984-Q4,11.3,30,T4_1984
D30,1984-Q3,10.9,30,T3_1984
D30,1984-Q2,10.7,30,T2_1984
D30,1984-Q1,10.3,30,T1_1984
D30,1983-Q4,9.5,30,T4_1983
D30,1983-Q3,9.2,30,T3_1983
D30,1983-Q2,9.2,30,T2_1983
D30,1983-Q1,9.0,30,T1_1983
D30,1982-Q4,8.9,30,T4_1982
D30,1982-Q3,8.7,30,T3_1982
D30,1982-Q2,8.6,30,T2_1982
D30,1982-Q1,8.2,30,T1_1982
D31,2024-Q3,7.7,31,T3_2024
D31,2024-Q2,7.5,31,T2_2024
D31,2024-Q1,7.5,31,T1_2024
D31,2023-Q4,7.5,31,T4_2023
D31,2023-Q3,7.4,31,T3_2023
D31,2023-Q2,7.3,31,T2_2023
D31,2023-Q1,7.1,31,T1_2023
D31,2022-Q4,7.1,31,T4_2022
D31,2022-Q3,7.2,31,T3_2022
D31,2022-Q2,7.6,31,T2_2022
D31,2022-Q1,7.5,31,T1_2022
D31,2021-Q4,7.6,31,T4_2021
D31,2021-Q3,8.1,31,T3_2021
D31,2021-Q2,8.2,31,T2_2021
D31,2021-Q1,8.5,31,T1_2021
D31,2020-Q4,8.3,31,T4_2020
D31,2020-Q3,9.0,31,T3_2020
D31,2020-Q2,7.1,31,T2_2020
D31,2020-Q1,7.6,31,T1_2020
D31,2019-Q4,7.9,31,T4_2019
D31,2019-Q3,8.0,31,T3_2019
D31,2019-Q2,8.1,31,T2_2019
D31,2019-Q1,8.3,31,T1_2019
D31,2018-Q4,8.2,31,T4_2018
D31,2018-Q3,8.5,31,T3_2018
D31,2018-Q2,8.7,31,T2_2018
D31,2018-Q1,8.8,31,T1_2018
D31,2017-Q4,8.6,31,T4_2017
D31,2017-Q3,9.3,31,T3_2017
D31,2017-Q2,9.4,31,T2_2017
D31,2017-Q1,9.5,31,T1_2017
D31,2016-Q4,10.0,31,T4_2016
D31,2016-Q3,9.9,31,T3_2016
D31,2016-Q2,10.2,31,T2_2016
D31,2016-Q1,10.4,31,T1_2016
D31,2015-Q4,10.5,31,T4_2015
D31,2015-Q3,10.6,31,T3_2015
D31,2015-Q2,10.7,31,T2_2015
D31,2015-Q1,10.6,31,T1_2015
D31,2014-Q4,10.7,31,T4_2014
D31,2014-Q3,10.5,31,T3_2014
D31,2014-Q2,10.4,31,T2_2014
D31,2014-Q1,10.3,31,T1_2014
D31,2013-Q4,10.3,31,T4_2013
D31,2013-Q3,10.3,31,T3_2013
D31,2013-Q2,10.4,31,T2_2013
D31,2013-Q1,10.2,31,T1_2013
D31,2012-Q4,10.0,31,T4_2012
D31,2012-Q3,9.8,31,T3_2012
D31,2012-Q2,9.7,31,T2_2012
D31,2012-Q1,9.4,31,T1_2012
D31,2011-Q4,9.4,31,T4_2011
D31,2011-Q3,9.2,31,T3_2011
D31,2011-Q2,9.0,31,T2_2011
D31,2011-Q1,9.1,31,T1_2011
D31,2010-Q4,9.2,31,T4_2010
D31,2010-Q3,9.2,31,T3_2010
D31,2010-Q2,9.2,31,T2_2010
D31,2010-Q1,9.2,31,T1_2010
D31,2009-Q4,9.3,31,T4_2009
D31,2009-Q3,9.0,31,T3_2009
D31,2009-Q2,9.0,31,T2_2009
D31,2009-Q1,8.3,31,T1_2009
D31,2008-Q4,7.8,31,T4_2008
D31,2008-Q3,7.5,31,T3_2008
D31,2008-Q2,7.4,31,T2_2008
D31,2008-Q1,7.2,31,T1_2008
D31,2007-Q4,7.6,31,T4_2007
D31,2007-Q3,8.1,31,T3_2007
D31,2007-Q2,8.4,31,T2_2007
D31,2007-Q1,8.7,31,T1_2007
D31,2006-Q4,8.7,31,T4_2006
D31,2006-Q3,9.2,31,T3_2006
D31,2006-Q2,9.2,31,T2_2006
D31,2006-Q1,9.5,31,T1_2006
D31,2005-Q4,9.5,31,T4_2005
D31,2005-Q3,9.4,31,T3_2005
D31,2005-Q2,9.2,31,T2_2005
D31,2005-Q1,9.0,31,T1_2005
D31,2004-Q4,9.4,31,T4_2004
D31,2004-Q3,9.3,31,T3_2004
D31,2004-Q2,9.2,31,T2_2004
D31,2004-Q1,9.4,31,T1_2004
D31,2003-Q4,9.2,31,T4_2003
D31,2003-Q3,8.9,31,T3_2003
D31,2003-Q2,9.0,31,T2_2003
D31,2003-Q1,9.1,31,T1_2003
D31,2002-Q4,8.8,31,T4_2002
D31,2002-Q3,8.8,31,T3_2002
D31,2002-Q2,8.9,31,T2_2002
D31,2002-Q1,9.0,31,T1_2002
D31,2001-Q4,9.0,31,T4_2001
D31,2001-Q3,9.3,31,T3_2001
D31,2001-Q2,9.5,31,T2_2001
D31,2001-Q1,9.5,31,T1_2001
D31,2000-Q4,9.7,31,T4_2000
D31,2000-Q3,10.0,31,T3_2000
D31,2000-Q2,9.9,31,T2_2000
D31,2000-Q1,10.3,31,T1_2000
D31,1999-Q4,10.8,31,T4_1999
D31,1999-Q3,11.2,31,T3_1999
D31,1999-Q2,11.3,31,T2_1999
D31,1999-Q1,11.4,31,T1_1999
D31,1998-Q4,11.2,31,T4_1998
D31,1998-Q3,11.1,31,T3_1998
D31,1998-Q2,11.2,31,T2_1998
D31,1998-Q1,11.2,31,T1_1998
D31,1997-Q4,11.4,31,T4_1997
D31,1997-Q3,11.4,31,T3_1997
D31,1997-Q2,11.4,31,T2_1997
D31,1997-Q1,11.4,31,T1_1997
D31,1996-Q4,11.2,31,T4_1996
D31,1996-Q3,11.1,31,T3_1996
D31,1996-Q2,11.0,31,T2_1996
D31,1996-Q1,10.7,31,T1_1996
D31,1995-Q4,10.3,31,T4_1995
D31,1995-Q3,10.2,31,T3_1995
D31,1995-Q2,10.2,31,T2_1995
D31,1995-Q1,10.4,31,T1_1995
D31,1994-Q4,10.5,31,T4_1994
D31,1994-Q3,10.7,31,T3_1994
D31,1994-Q2,10.8,31,T2_1994
D31,1994-Q1,10.7,31,T1_1994
D31,1993-Q4,10.5,31,T4_1993
D31,1993-Q3,10.3,31,T3_1993
D31,1993-Q2,10.0,31,T2_1993
D31,1993-Q1,9.9,31,T1_1993
D31,1992-Q4,9.7,31,T4_1992
D31,1992-Q3,9.4,31,T3_1992
D31,1992-Q2,9.2,31,T2_1992
D31,1992-Q1,8.8,31,T1_1992
D31,1991-Q4,8.4,31,T4_1991
D31,1991-Q3,8.2,31,T3_1991
D31,1991-Q2,7.9,31,T2_1991
D31,1991-Q1,7.7,31,T1_1991
D31,1990-Q4,7.6,31,T4_1990
D31,1990-Q3,7.6,31,T3_1990
D31,1990-Q2,8.0,31,T2_1990
D31,1990-Q1,8.3,31,T1_1990
D31,1989-Q4,8.3,31,T4_1989
D31,1989-Q3,8.4,31,T3_1989
D31,1989-Q2,8.5,31,T2_1989
D31,1989-Q1,8.5,31,T1_1989
D31,1988-Q4,8.6,31,T4_1988
D31,1988-Q3,8.7,31,T3_1988
D31,1988-Q2,8.7,31,T2_1988
D31,1988-Q1,8.8,31,T1_1988
D31,1987-Q4,8.7,31,T4_1987
D31,1987-Q3,8.6,31,T3_1987
D31,1987-Q2,8.6,31,T2_1987
D31,1987-Q1,8.6,31,T1_1987
D31,1986-Q4,8.5,31,T4_1986
D31,1986-Q3,8.5,31,T3_1986
D31,1986-Q2,8.4,31,T2_1986
D31,1986-Q1,8.4,31,T1_1986
D31,1985-Q4,8.7,31,T4_1985
D31,1985-Q3,8.8,31,T3_1985
D31,1985-Q2,8.7,31,T2_1985
D31,1985-Q1,8.7,31,T1_1985
D31,1984-Q4,8.5,31,T4_1984
D31,1984-Q3,8.4,31,T3_1984
D31,1984-Q2,8.6,31,T2_1984
D31,1984-Q1,8.5,31,T1_1984
D31,1983-Q4,8.0,31,T4_1983
D31,1983-Q3,7.8,31,T3_1983
D31,1983-Q2,7.8,31,T2_1983
D31,1983-Q1,7.9,31,T1_1983
D31,1982-Q4,8.2,31,T4_1982
D31,1982-Q3,8.3,31,T3_1982
D31,1982-Q2,8.1,31,T2_1982
D31,1982-Q1,7.9,31,T1_1982
D32,2024-Q3,5.6,32,T3_2024
D32,2024-Q2,5.5,32,T2_2024
D32,2024-Q1,5.6,32,T1_2024
D32,2023-Q4,5.7,32,T4_2023
D32,2023-Q3,5.7,32,T3_2023
D32,2023-Q2,5.6,32,T2_2023
D32,2023-Q1,5.5,32,T1_2023
D32,2022-Q4,5.5,32,T4_2022
D32,2022-Q3,5.6,32,T3_2022
D32,2022-Q2,5.8,32,T2_2022
D32,2022-Q1,5.7,32,T1_2022
D32,2021-Q4,5.8,32,T4_2021
D32,2021-Q3,6.1,32,T3_2021
D32,2021-Q2,6.2,32,T2_2021
D32,2021-Q1,6.3,32,T1_2021
D32,2020-Q4,6.1,32,T4_2020
D32,2020-Q3,6.8,32,T3_2020
D32,2020-Q2,5.3,32,T2_2020
D32,2020-Q1,5.8,32,T1_2020
D32,2019-Q4,6.2,32,T4_2019
D32,2019-Q3,6.3,32,T3_2019
D32,2019-Q2,6.3,32,T2_2019
D32,2019-Q1,6.6,32,T1_2019
D32,2018-Q4,6.4,32,T4_2018
D32,2018-Q3,6.7,32,T3_2018
D32,2018-Q2,6.8,32,T2_2018
D32,2018-Q1,6.9,32,T1_2018
D32,2017-Q4,6.8,32,T4_2017
D32,2017-Q3,7.3,32,T3_2017
D32,2017-Q2,7.3,32,T2_2017
D32,2017-Q1,7.5,32,T1_2017
D32,2016-Q4,7.8,32,T4_2016
D32,2016-Q3,7.9,32,T3_2016
D32,2016-Q2,8.1,32,T2_2016
D32,2016-Q1,8.3,32,T1_2016
D32,2015-Q4,8.2,32,T4_2015
D32,2015-Q3,8.3,32,T3_2015
D32,2015-Q2,8.4,32,T2_2015
D32,2015-Q1,8.2,32,T1_2015
D32,2014-Q4,8.2,32,T4_2014
D32,2014-Q3,8.0,32,T3_2014
D32,2014-Q2,7.8,32,T2_2014
D32,2014-Q1,7.8,32,T1_2014
D32,2013-Q4,7.8,32,T4_2013
D32,2013-Q3,8.0,32,T3_2013
D32,2013-Q2,8.2,32,T2_2013
D32,2013-Q1,8.0,32,T1_2013
D32,2012-Q4,7.7,32,T4_2012
D32,2012-Q3,7.4,32,T3_2012
D32,2012-Q2,7.2,32,T2_2012
D32,2012-Q1,7.1,32,T1_2012
D32,2011-Q4,7.0,32,T4_2011
D32,2011-Q3,6.9,32,T3_2011
D32,2011-Q2,6.8,32,T2_2011
D32,2011-Q1,6.8,32,T1_2011
D32,2010-Q4,6.8,32,T4_2010
D32,2010-Q3,6.7,32,T3_2010
D32,2010-Q2,6.7,32,T2_2010
D32,2010-Q1,6.7,32,T1_2010
D32,2009-Q4,6.9,32,T4_2009
D32,2009-Q3,6.6,32,T3_2009
D32,2009-Q2,6.5,32,T2_2009
D32,2009-Q1,6.1,32,T1_2009
D32,2008-Q4,5.6,32,T4_2008
D32,2008-Q3,5.4,32,T3_2008
D32,2008-Q2,5.4,32,T2_2008
D32,2008-Q1,5.1,32,T1_2008
D32,2007-Q4,5.4,32,T4_2007
D32,2007-Q3,5.7,32,T3_2007
D32,2007-Q2,5.6,32,T2_2007
D32,2007-Q1,5.9,32,T1_2007
D32,2006-Q4,5.9,32,T4_2006
D32,2006-Q3,6.2,32,T3_2006
D32,2006-Q2,6.4,32,T2_2006
D32,2006-Q1,6.5,32,T1_2006
D32,2005-Q4,6.4,32,T4_2005
D32,2005-Q3,6.2,32,T3_2005
D32,2005-Q2,6.0,32,T2_2005
D32,2005-Q1,5.9,32,T1_2005
D32,2004-Q4,6.2,32,T4_2004
D32,2004-Q3,5.9,32,T3_2004
D32,2004-Q2,5.9,32,T2_2004
D32,2004-Q1,6.0,32,T1_2004
D32,2003-Q4,5.9,32,T4_2003
D32,2003-Q3,5.6,32,T3_2003
D32,2003-Q2,5.7,32,T2_2003
D32,2003-Q1,5.6,32,T1_2003
D32,2002-Q4,5.4,32,T4_2002
D32,2002-Q3,5.4,32,T3_2002
D32,2002-Q2,5.4,32,T2_2002
D32,2002-Q1,5.5,32,T1_2002
D32,2001-Q4,5.6,32,T4_2001
D32,2001-Q3,5.6,32,T3_2001
D32,2001-Q2,5.8,32,T2_2001
D32,2001-Q1,5.8,32,T1_2001
D32,2000-Q4,6.0,32,T4_2000
D32,2000-Q3,6.3,32,T3_2000
D32,2000-Q2,6.4,32,T2_2000
D32,2000-Q1,6.5,32,T1_2000
D32,1999-Q4,6.6,32,T4_1999
D32,1999-Q3,6.9,32,T3_1999
D32,1999-Q2,7.0,32,T2_1999
D32,1999-Q1,7.1,32,T1_1999
D32,1998-Q4,7.1,32,T4_1998
D32,1998-Q3,7.2,32,T3_1998
D32,1998-Q2,7.2,32,T2_1998
D32,1998-Q1,7.3,32,T1_1998
D32,1997-Q4,7.2,32,T4_1997
D32,1997-Q3,7.2,32,T3_1997
D32,1997-Q2,7.2,32,T2_1997
D32,1997-Q1,7.1,32,T1_1997
D32,1996-Q4,7.0,32,T4_1996
D32,1996-Q3,7.0,32,T3_1996
D32,1996-Q2,6.9,32,T2_1996
D32,1996-Q1,6.7,32,T1_1996
D32,1995-Q4,6.6,32,T4_1995
D32,1995-Q3,6.7,32,T3_1995
D32,1995-Q2,6.7,32,T2_1995
D32,1995-Q1,7.0,32,T1_1995
D32,1994-Q4,7.2,32,T4_1994
D32,1994-Q3,7.4,32,T3_1994
D32,1994-Q2,7.5,32,T2_1994
D32,1994-Q1,7.4,32,T1_1994
D32,1993-Q4,7.3,32,T4_1993
D32,1993-Q3,7.2,32,T3_1993
D32,1993-Q2,7.1,32,T2_1993
D32,1993-Q1,7.1,32,T1_1993
D32,1992-Q4,6.9,32,T4_1992
D32,1992-Q3,6.7,32,T3_1992
D32,1992-Q2,6.5,32,T2_1992
D32,1992-Q1,6.4,32,T1_1992
D32,1991-Q4,6.1,32,T4_1991
D32,1991-Q3,5.9,32,T3_1991
D32,1991-Q2,5.7,32,T2_1991
D32,1991-Q1,5.6,32,T1_1991
D32,1990-Q4,5.7,32,T4_1990
D32,1990-Q3,5.7,32,T3_1990
D32,1990-Q2,5.8,32,T2_1990
D32,1990-Q1,5.9,32,T1_1990
D32,1989-Q4,6.0,32,T4_1989
D32,1989-Q3,6.0,32,T3_1989
D32,1989-Q2,5.9,32,T2_1989
D32,1989-Q1,6.0,32,T1_1989
D32,1988-Q4,6.1,32,T4_1988
D32,1988-Q3,6.2,32,T3_1988
D32,1988-Q2,6.2,32,T2_1988
D32,1988-Q1,6.3,32,T1_1988
D32,1987-Q4,6.5,32,T4_1987
D32,1987-Q3,6.7,32,T3_1987
D32,1987-Q2,6.8,32,T2_1987
D32,1987-Q1,6.8,32,T1_1987
D32,1986-Q4,6.7,32,T4_1986
D32,1986-Q3,6.7,32,T3_1986
D32,1986-Q2,6.6,32,T2_1986
D32,1986-Q1,6.4,32,T1_1986
D32,1985-Q4,6.5,32,T4_1985
D32,1985-Q3,6.5,32,T3_1985
D32,1985-Q2,6.8,32,T2_1985
D32,1985-Q1,7.3,32,T1_1985
D32,1984-Q4,7.2,32,T4_1984
D32,1984-Q3,6.8,32,T3_1984
D32,1984-Q2,6.6,32,T2_1984
D32,1984-Q1,6.3,32,T1_1984
D32,1983-Q4,6.1,32,T4_1983
D32,1983-Q3,6.2,32,T3_1983
D32,1983-Q2,5.9,32,T2_1983
D32,1983-Q1,5.7,32,T1_1983
D32,1982-Q4,5.6,32,T4_1982
D32,1982-Q3,5.6,32,T3_1982
D32,1982-Q2,5.5,32,T2_1982
D32,1982-Q1,5.3,32,T1_1982
D33,2024-Q3,6.9,33,T3_2024
D33,2024-Q2,6.7,33,T2_2024
D33,2024-Q1,6.8,33,T1_2024
D33,2023-Q4,6.7,33,T4_2023
D33,2023-Q3,6.5,33,T3_2023
D33,2023-Q2,6.3,33,T2_2023
D33,2023-Q1,6.2,33,T1_2023
D33,2022-Q4,6.3,33,T4_2022
D33,2022-Q3,6.5,33,T3_2022
D33,2022-Q2,6.7,33,T2_2022
D33,2022-Q1,6.6,33,T1_2022
D33,2021-Q4,6.8,33,T4_2021
D33,2021-Q3,7.3,33,T3_2021
D33,2021-Q2,7.4,33,T2_2021
D33,2021-Q1,7.6,33,T1_2021
D33,2020-Q4,7.6,33,T4_2020
D33,2020-Q3,8.5,33,T3_2020
D33,2020-Q2,7.0,33,T2_2020
D33,2020-Q1,7.4,33,T1_2020
D33,2019-Q4,7.7,33,T4_2019
D33,2019-Q3,8.0,33,T3_2019
D33,2019-Q2,8.2,33,T2_2019
D33,2019-Q1,8.4,33,T1_2019
D33,2018-Q4,8.4,33,T4_2018
D33,2018-Q3,8.6,33,T3_2018
D33,2018-Q2,8.9,33,T2_2018
D33,2018-Q1,9.1,33,T1_2018
D33,2017-Q4,9.0,33,T4_2017
D33,2017-Q3,9.4,33,T3_2017
D33,2017-Q2,9.5,33,T2_2017
D33,2017-Q1,9.6,33,T1_2017
D33,2016-Q4,10.0,33,T4_2016
D33,2016-Q3,9.8,33,T3_2016
D33,2016-Q2,10.0,33,T2_2016
D33,2016-Q1,10.1,33,T1_2016
D33,2015-Q4,10.2,33,T4_2015
D33,2015-Q3,10.3,33,T3_2015
D33,2015-Q2,10.4,33,T2_2015
D33,2015-Q1,10.2,33,T1_2015
D33,2014-Q4,10.3,33,T4_2014
D33,2014-Q3,10.1,33,T3_2014
D33,2014-Q2,10.0,33,T2_2014
D33,2014-Q1,9.9,33,T1_2014
D33,2013-Q4,9.9,33,T4_2013
D33,2013-Q3,9.9,33,T3_2013
D33,2013-Q2,10.1,33,T2_2013
D33,2013-Q1,10.0,33,T1_2013
D33,2012-Q4,9.9,33,T4_2012
D33,2012-Q3,9.6,33,T3_2012
D33,2012-Q2,9.6,33,T2_2012
D33,2012-Q1,9.4,33,T1_2012
D33,2011-Q4,9.4,33,T4_2011
D33,2011-Q3,9.2,33,T3_2011
D33,2011-Q2,8.9,33,T2_2011
D33,2011-Q1,9.0,33,T1_2011
D33,2010-Q4,9.0,33,T4_2010
D33,2010-Q3,9.0,33,T3_2010
D33,2010-Q2,9.0,33,T2_2010
D33,2010-Q1,8.9,33,T1_2010
D33,2009-Q4,9.1,33,T4_2009
D33,2009-Q3,8.7,33,T3_2009
D33,2009-Q2,8.6,33,T2_2009
D33,2009-Q1,8.1,33,T1_2009
D33,2008-Q4,7.6,33,T4_2008
D33,2008-Q3,7.3,33,T3_2008
D33,2008-Q2,7.1,33,T2_2008
D33,2008-Q1,7.0,33,T1_2008
D33,2007-Q4,7.3,33,T4_2007
D33,2007-Q3,7.8,33,T3_2007
D33,2007-Q2,8.0,33,T2_2007
D33,2007-Q1,8.4,33,T1_2007
D33,2006-Q4,8.4,33,T4_2006
D33,2006-Q3,8.8,33,T3_2006
D33,2006-Q2,9.0,33,T2_2006
D33,2006-Q1,9.3,33,T1_2006
D33,2005-Q4,9.3,33,T4_2005
D33,2005-Q3,9.3,33,T3_2005
D33,2005-Q2,9.1,33,T2_2005
D33,2005-Q1,9.0,33,T1_2005
D33,2004-Q4,9.2,33,T4_2004
D33,2004-Q3,9.1,33,T3_2004
D33,2004-Q2,9.1,33,T2_2004
D33,2004-Q1,9.2,33,T1_2004
D33,2003-Q4,9.1,33,T4_2003
D33,2003-Q3,8.6,33,T3_2003
D33,2003-Q2,8.7,33,T2_2003
D33,2003-Q1,8.6,33,T1_2003
D33,2002-Q4,8.2,33,T4_2002
D33,2002-Q3,8.2,33,T3_2002
D33,2002-Q2,8.2,33,T2_2002
D33,2002-Q1,8.2,33,T1_2002
D33,2001-Q4,8.2,33,T4_2001
D33,2001-Q3,8.2,33,T3_2001
D33,2001-Q2,8.2,33,T2_2001
D33,2001-Q1,8.2,33,T1_2001
D33,2000-Q4,8.5,33,T4_2000
D33,2000-Q3,8.9,33,T3_2000
D33,2000-Q2,9.2,33,T2_2000
D33,2000-Q1,9.7,33,T1_2000
D33,1999-Q4,10.1,33,T4_1999
D33,1999-Q3,10.5,33,T3_1999
D33,1999-Q2,10.8,33,T2_1999
D33,1999-Q1,11.0,33,T1_1999
D33,1998-Q4,11.0,33,T4_1998
D33,1998-Q3,11.0,33,T3_1998
D33,1998-Q2,11.1,33,T2_1998
D33,1998-Q1,11.2,33,T1_1998
D33,1997-Q4,11.4,33,T4_1997
D33,1997-Q3,11.6,33,T3_1997
D33,1997-Q2,11.6,33,T2_1997
D33,1997-Q1,11.7,33,T1_1997
D33,1996-Q4,11.7,33,T4_1996
D33,1996-Q3,11.6,33,T3_1996
D33,1996-Q2,11.6,33,T2_1996
D33,1996-Q1,11.4,33,T1_1996
D33,1995-Q4,11.1,33,T4_1995
D33,1995-Q3,11.0,33,T3_1995
D33,1995-Q2,11.1,33,T2_1995
D33,1995-Q1,11.2,33,T1_1995
D33,1994-Q4,11.3,33,T4_1994
D33,1994-Q3,11.4,33,T3_1994
D33,1994-Q2,11.5,33,T2_1994
D33,1994-Q1,11.4,33,T1_1994
D33,1993-Q4,11.2,33,T4_1993
D33,1993-Q3,11.0,33,T3_1993
D33,1993-Q2,10.7,33,T2_1993
D33,1993-Q1,10.5,33,T1_1993
D33,1992-Q4,10.3,33,T4_1992
D33,1992-Q3,10.2,33,T3_1992
D33,1992-Q2,10.0,33,T2_1992
D33,1992-Q1,9.7,33,T1_1992
D33,1991-Q4,9.3,33,T4_1991
D33,1991-Q3,8.9,33,T3_1991
D33,1991-Q2,8.6,33,T2_1991
D33,1991-Q1,8.5,33,T1_1991
D33,1990-Q4,8.5,33,T4_1990
D33,1990-Q3,8.5,33,T3_1990
D33,1990-Q2,8.6,33,T2_1990
D33,1990-Q1,8.9,33,T1_1990
D33,1989-Q4,9.1,33,T4_1989
D33,1989-Q3,9.1,33,T3_1989
D33,1989-Q2,9.2,33,T2_1989
D33,1989-Q1,9.4,33,T1_1989
D33,1988-Q4,9.6,33,T4_1988
D33,1988-Q3,9.8,33,T3_1988
D33,1988-Q2,9.7,33,T2_1988
D33,1988-Q1,9.9,33,T1_1988
D33,1987-Q4,10.0,33,T4_1987
D33,1987-Q3,10.0,33,T3_1987
D33,1987-Q2,10.2,33,T2_1987
D33,1987-Q1,10.2,33,T1_1987
D33,1986-Q4,10.1,33,T4_1986
D33,1986-Q3,10.0,33,T3_1986
D33,1986-Q2,10.0,33,T2_1986
D33,1986-Q1,9.8,33,T1_1986
D33,1985-Q4,10.0,33,T4_1985
D33,1985-Q3,10.0,33,T3_1985
D33,1985-Q2,9.9,33,T2_1985
D33,1985-Q1,10.1,33,T1_1985
D33,1984-Q4,10.1,33,T4_1984
D33,1984-Q3,9.9,33,T3_1984
D33,1984-Q2,9.7,33,T2_1984
D33,1984-Q1,9.4,33,T1_1984
D33,1983-Q4,8.8,33,T4_1983
D33,1983-Q3,8.5,33,T3_1983
D33,1983-Q2,8.6,33,T2_1983
D33,1983-Q1,8.6,33,T1_1983
D33,1982-Q4,8.7,33,T4_1982
D33,1982-Q3,8.7,33,T3_1982
D33,1982-Q2,8.6,33,T2_1982
D33,1982-Q1,8.3,33,T1_1982
D34,2024-Q3,10.3,34,T3_2024
D34,2024-Q2,10.2,34,T2_2024
D34,2024-Q1,10.4,34,T1_2024
D34,2023-Q4,10.4,34,T4_2023
D34,2023-Q3,10.2,34,T3_2023
